,coconut_id,contains_sugar,contains_ring_sugars,contains_linear_sugars,molecular_weight,npl_score,number_of_carbons,number_of_nitrogens,number_of_oxygens,fsp3,hBondAcceptorCount,hBondDonorCount,lipinskiRuleOf5Failures,numberSpiroAtoms,xlogp
6276,CNP0437541,0,False,False,552.6596838605174,2.004957543628962,31,2,7,1.0,8,3,2,0,1.792
6277,CNP0080584,0,False,False,331.3206358328867,0.643080847990464,17,1,6,0.23529411764705802,7,2,0,0,1.8299999999999992
6278,CNP0437542,0,False,False,250.29412142388838,1.771728243649573,13,2,3,1.0,4,2,0,0,-0.129
6279,CNP0182268,0,False,False,340.5843927528095,1.717560250639731,22,0,2,0.954545454545454,2,0,2,0,10.736000000000002
6280,CNP0187164,0,False,False,472.65775881303364,1.542409277745872,29,0,5,0.551724137931034,5,1,2,0,7.657000000000004
6281,CNP0296293,0,False,False,277.4040584807891,0.3305782903689,20,1,0,0.30000000000000004,1,0,1,0,5.486
6282,CNP0015376,0,False,False,339.34596828860793,0.15120970077603002,18,3,4,0.16666666666666602,5,2,0,0,2.245
6283,CNP0437543,0,False,False,620.7817897847001,0.7852580943170681,38,4,4,0.47368421052631504,8,1,1,0,2.283
6284,CNP0250620,0,False,False,333.34141775017497,0.05486957660446801,19,3,3,0.105263157894736,6,2,0,0,1.526
6285,CNP0122867,0,False,False,464.4731168282133,-0.22013976979746003,27,4,4,0.11111111111111101,8,2,0,0,2.11
6286,CNP0321463,0,False,False,378.5910227862253,1.968627009252454,27,0,1,0.6666666666666661,1,0,1,0,8.459000000000005
6287,CNP0158261,0,False,False,470.62949565366694,1.384867469786227,25,4,3,0.64,7,3,0,0,2.335999999999999
6288,CNP0164601,0,False,False,444.60615882407643,1.726186559477906,30,0,3,0.533333333333333,3,1,1,0,5.633999999999999
6289,CNP0235695,0,False,False,492.43036284877564,1.177744185127457,23,0,12,0.347826086956521,12,6,2,0,0.043999999999999005
6290,CNP0227144,0,False,False,958.5297500018861,1.636535732862943,63,1,5,0.73015873015873,6,0,3,0,25.524999999999995
6291,CNP0134430,0,False,False,479.6154079227183,1.060891949275224,27,5,3,0.592592592592592,8,2,1,0,0.9819999999999991
6292,CNP0119072,0,False,False,602.6705145611623,2.141962120988692,32,0,11,0.6875,11,2,2,0,1.642
6293,CNP0437544,0,False,False,129.11744834017935,-0.018394432198963,4,3,2,0.25,2,2,0,0,-0.783
6294,CNP0321529,0,False,False,1269.4215671618012,2.675402445826625,60,0,28,0.9666666666666661,28,18,4,0,0.548999999999999
6295,CNP0164003,0,False,False,615.5847238652511,0.797896054968081,33,1,11,0.24242424242424201,12,1,2,0,3.3779999999999992
6296,CNP0276255,1,True,False,602.5412326075971,1.685414993623574,29,0,14,0.275862068965517,14,7,4,0,0.926999999999999
6297,CNP0248113,0,False,False,420.5830522105785,2.202504707749144,25,0,5,0.84,5,0,1,0,5.052
6298,CNP0192255,0,False,False,234.29145090660438,2.441081464190235,14,0,3,0.5714285714285711,3,0,0,0,1.266
6299,CNP0416225,0,False,False,444.91044792179366,0.228461778690141,26,2,3,0.192307692307692,5,1,0,0,1.9500000000000002
6300,CNP0241100,0,False,False,450.50560856232164,0.569022313444824,25,0,6,0.2,6,1,0,0,2.323
6301,CNP0249714,0,False,False,478.87777927407535,1.795986042307109,33,0,1,0.9696969696969691,1,0,2,0,16.623000000000008
6302,CNP0062500,0,False,False,762.0090820949318,1.923040517810177,43,1,8,0.627906976744186,9,2,3,0,14.161000000000001
6303,CNP0437545,0,False,False,448.51517106524363,0.16696174510049702,25,4,4,0.32,8,0,0,0,1.454
6304,CNP0204011,0,False,False,262.3015917309618,1.402771746713443,15,0,4,0.533333333333333,4,3,0,1,-0.9750000000000001
6305,CNP0437546,0,False,False,273.33246707067883,-0.7959637461804051,18,3,0,0.0,3,1,0,0,3.089
6306,CNP0191369,0,False,False,492.60437360678463,2.5758281901777043,30,0,6,0.7333333333333331,6,1,0,1,1.881
6307,CNP0309250,0,False,False,542.5737410927007,2.209322311005089,26,0,12,0.769230769230769,12,5,2,0,0.29500000000000004
6308,CNP0200297,0,False,False,288.4251330012329,1.9893510249422852,19,0,2,0.684210526315789,2,2,0,0,4.306000000000001
6309,CNP0168245,0,False,False,470.469501367295,2.080388627042298,25,0,9,0.72,9,0,0,1,0.467
6310,CNP0270420,0,False,False,272.2533521355764,0.7980094975345181,15,0,5,0.133333333333333,5,1,0,0,1.24
6311,CNP0084118,0,False,False,156.17939100292168,1.748137289056075,8,0,3,0.625,3,1,0,0,1.118999999999999
6312,CNP0206542,0,False,False,136.23441102909266,1.6179397563523592,10,0,0,0.6000000000000001,0,0,0,0,4.36
6313,CNP0017636,0,False,False,464.48648643405164,0.078943551431571,26,2,5,0.23076923076923,7,2,0,0,0.048
6314,CNP0090501,0,False,False,286.45234547810304,2.131708469166574,20,0,1,0.8,1,1,1,0,6.332000000000001
6315,CNP0094895,0,False,False,749.935800929972,2.167671649757561,45,3,7,0.555555555555555,10,6,2,1,2.483999999999999
6316,CNP0024102,0,False,False,460.55008811540904,-0.23717272316481003,25,4,3,0.24,7,1,0,0,1.033
6317,CNP0184102,0,False,False,176.16909978119452,2.428768483406862,10,0,3,0.1,3,2,0,0,1.08
6318,CNP0333300,0,False,False,263.2465243028622,0.319716510957039,13,1,5,0.23076923076923,6,1,0,0,1.416
6319,CNP0217603,0,False,False,356.5854325003009,1.81576829555561,25,0,1,0.6000000000000001,1,1,1,0,7.314000000000003
6320,CNP0034763,0,False,False,462.03042694906514,0.25872971615163504,27,5,0,0.44444444444444403,5,0,1,0,6.023000000000001
6321,CNP0318352,0,False,False,275.30688536360117,-0.14197571446488302,13,5,2,0.461538461538461,7,0,0,0,0.5819999999999991
6322,CNP0190297,0,False,False,313.3980685461385,0.479241429394944,17,5,1,0.5882352941176471,6,0,0,0,1.079999999999999
6323,CNP0272218,0,False,False,296.36101189819595,0.9558603316451291,19,0,3,0.26315789473684204,3,1,0,0,1.444
6324,CNP0140046,0,False,False,216.1899765023399,0.9512784065527191,12,0,4,0.08333333333333301,4,0,0,0,1.336999999999999
6325,CNP0427062,0,False,False,983.1485007639405,3.110391719389869,44,0,20,1.0,20,4,2,0,-0.909999999999999
6326,CNP0327391,0,False,False,648.5666598671753,2.163134762515419,30,0,16,0.4,16,8,3,0,-1.18
6327,CNP0327486,0,False,False,344.3657578603334,1.053093962176589,17,4,4,0.41176470588235203,8,3,0,0,-1.791
6328,CNP0183105,0,False,False,965.0848520219646,2.565962423557582,46,0,21,0.956521739130434,21,12,4,0,0.643999999999999
6329,CNP0437547,0,False,False,321.37051024819414,0.268349990867909,20,1,3,0.15,4,1,0,0,2.755
6330,CNP0101360,0,False,False,327.37506078662716,0.8502410679369691,19,1,4,0.36842105263157804,5,1,0,0,0.5759999999999991
6331,CNP0233183,0,False,False,425.4751946486606,0.552715477594369,24,1,6,0.33333333333333304,7,1,0,0,2.017
6332,CNP0427063,0,False,False,425.60774219194053,1.539906610663862,26,3,2,0.7307692307692301,3,2,0,0,3.507
6333,CNP0021784,0,False,False,387.4734650248815,0.860319464900233,21,3,4,0.5238095238095231,5,2,0,0,0.9390000000000001
6334,CNP0379897,0,False,False,375.41636955385707,1.057936567915006,20,1,6,0.45,7,2,0,0,2.1390000000000002
6335,CNP0149465,0,False,False,372.54174344334854,2.507638753977171,24,0,3,0.9166666666666661,3,1,1,0,5.463000000000001
6336,CNP0178816,0,False,False,762.0090820949318,1.923040517810177,43,1,8,0.627906976744186,9,2,3,0,14.161000000000007
6337,CNP0347121,0,False,False,454.6855663623344,2.367240914304997,30,0,3,0.8,3,1,1,0,8.552000000000001
6338,CNP0377472,0,False,False,342.3498763526818,0.10624661550579001,17,4,4,0.29411764705882304,6,3,0,0,0.48600000000000004
6339,CNP0437548,0,False,False,481.40765350840996,1.002961328835998,21,1,12,0.28571428571428503,10,5,1,0,1.564
6340,CNP0385174,0,False,False,397.46505382430325,0.7061185994233651,23,1,5,0.347826086956521,6,1,0,0,2.567999999999999
6341,CNP0207671,0,False,False,732.9085410511733,1.333400347398372,44,4,6,0.5454545454545451,10,2,1,0,3.847
6342,CNP0060414,0,False,False,366.40726813568097,-0.43525648482851503,21,0,3,0.09523809523809501,3,0,0,0,2.938
6343,CNP0437549,0,False,False,534.6443974252962,2.238499227271592,31,2,6,1.0,7,3,1,0,2.488000000000001
6344,CNP0121757,0,False,False,480.5505437254749,2.207924104491667,28,0,7,0.6071428571428571,7,1,0,0,2.933
6345,CNP0209235,0,False,False,392.48835823709965,1.292862049659553,25,0,4,0.32,4,2,0,0,4.312999999999999
6346,CNP0207977,0,False,False,492.95175668902357,-0.050938853675887005,27,2,5,0.185185185185185,7,1,0,0,2.203999999999999
6347,CNP0087406,0,False,False,1107.3832436228442,1.766846159288286,65,6,10,0.49230769230769206,16,12,3,0,1.003999999999999
6348,CNP0303157,0,False,False,949.128541078917,2.559090984897345,47,0,19,0.9574468085106381,19,13,4,0,2.377999999999998
6349,CNP0437550,0,False,False,650.8094469366312,1.5461044300476932,42,4,3,0.47619047619047605,7,1,1,0,-0.026999999999999
6350,CNP0158569,0,False,False,520.5381191811131,1.713374022879418,19,8,9,0.7894736842105261,17,11,4,0,-6.679
6351,CNP0391127,0,False,False,405.4009327212663,0.746449472553622,23,1,6,0.17391304347826,7,2,0,0,1.181
6352,CNP0293002,0,False,False,516.7965865185257,1.471374468535773,33,0,4,0.7272727272727271,4,1,3,0,12.933000000000003
6353,CNP0073748,0,False,False,557.4733434193693,1.300361287336866,29,0,6,0.413793103448275,6,1,2,0,6.865000000000001
6354,CNP0291375,0,False,False,605.746598172772,0.6828540053494511,33,3,6,0.36363636363636304,9,3,2,0,3.227999999999999
6355,CNP0298454,0,False,False,330.5049852145516,2.158719807895142,22,0,2,0.6818181818181811,2,0,1,0,6.204000000000001
6356,CNP0306432,0,False,False,592.8065769455133,2.183024354796883,37,0,6,0.7027027027027021,6,0,2,0,11.734000000000004
6357,CNP0133024,0,False,False,400.5087902831841,2.313068581441555,24,0,5,0.75,5,1,0,0,0.37400000000000005
6358,CNP0012464,0,False,False,437.57864969392136,0.5570083133513101,25,5,2,0.56,7,1,0,0,1.876
6359,CNP0290238,0,False,False,242.39807092173245,1.578303630128458,15,0,2,0.9333333333333331,2,0,1,0,6.355
6360,CNP0437551,1,True,False,1171.3279685293264,2.187168300651435,60,2,21,0.75,23,6,4,0,1.5430000000000001
6361,CNP0008472,0,False,False,535.6791514685514,2.381508155581892,25,3,6,0.6000000000000001,9,4,1,0,1.838999999999999
6362,CNP0239226,0,False,False,449.4966664422367,0.597996620331926,26,1,6,0.30769230769230704,7,0,0,0,3.745
6363,CNP0427064,0,False,False,446.5773115272843,2.627931613358292,26,0,6,0.884615384615384,6,3,0,0,1.9029999999999991
6364,CNP0003282,0,False,False,230.38733502494446,1.5899735442994212,14,0,2,1.0,2,0,2,0,5.906000000000001
6365,CNP0236876,0,False,False,756.9185772055539,2.515132310938492,39,0,14,0.923076923076923,14,9,4,0,2.114999999999999
6366,CNP0266189,0,False,False,610.5616646536816,1.291325599449506,28,0,15,0.5714285714285711,15,7,3,0,-1.667
6367,CNP0212411,0,False,False,486.6030886580663,1.042236529402535,30,2,4,0.30000000000000004,6,2,1,0,3.6149999999999993
6368,CNP0216311,0,False,False,381.37946092769033,0.622230043833208,21,1,6,0.19047619047619002,7,1,0,0,1.9180000000000001
6369,CNP0437552,0,False,False,938.1188981475394,1.178740193174551,48,7,12,0.5625,19,8,4,0,3.935999999999999
6370,CNP0062088,0,False,False,148.63072358300468,2.062805937848238,7,0,1,1.0,1,1,0,0,1.794
6371,CNP0228507,0,False,False,1685.0174897479305,0.735595038364044,83,17,20,0.6506024096385541,37,17,4,0,3.7560000000000002
6372,CNP0336896,0,False,False,1826.1424083951833,0.907401848896428,89,18,23,0.6404494382022471,41,21,4,0,3.166000000000003
6373,CNP0437553,0,False,False,1221.7380847799925,1.774702386073184,84,2,5,0.583333333333333,7,6,3,1,20.438
6374,CNP0437554,0,False,False,274.3554216122715,1.345070062454953,17,0,3,0.529411764705882,3,1,0,0,2.577
6375,CNP0437555,0,False,False,329.34784830975696,0.9522770283445091,18,1,5,0.22222222222222202,6,4,0,0,0.46900000000000003
6376,CNP0102602,0,False,False,618.6349915035613,0.613902091427437,32,4,9,0.3125,13,5,3,0,-0.08
6377,CNP0397030,0,False,False,386.37707207855675,0.456508589166972,19,0,7,0.105263157894736,7,0,0,0,1.002
6378,CNP0336847,0,False,False,395.4093439218445,0.10220656882135801,21,3,5,0.28571428571428503,8,2,0,0,0.8230000000000001
6379,CNP0239588,0,False,False,336.50953575298456,3.020809702556293,21,0,3,1.0,3,3,0,0,4.531999999999999
6380,CNP0309497,0,False,False,440.48657301980785,2.318241755407806,25,0,7,0.64,7,0,0,0,2.061
6381,CNP0251780,0,False,False,440.74513692693836,2.561658819058639,31,0,1,0.9354838709677411,1,1,1,0,12.507000000000003
6382,CNP0144604,0,False,False,416.78439474970935,0.9598019799078281,21,0,6,0.19047619047619002,6,1,0,0,2.019
6383,CNP0099691,0,False,False,317.34037800268356,0.9153317930129341,16,3,4,0.4375,7,3,0,0,0.042
6384,CNP0258927,0,False,False,466.3930095475481,1.5944762134946702,21,0,12,0.33333333333333304,12,8,2,0,-1.014
6385,CNP0365851,0,False,False,663.9707845086552,2.26293033127987,42,1,5,0.88095238095238,6,0,2,0,9.298
6386,CNP0085543,0,False,False,208.3833795589421,2.158221553075767,15,0,0,1.0,0,0,1,0,7.927
6387,CNP0372761,0,False,False,434.438928496853,1.197962984519629,25,0,7,0.24,7,1,0,0,2.243
6388,CNP0211738,0,False,False,574.660373736805,2.118904249940537,31,0,10,0.7096774193548381,10,2,1,0,2.779
6389,CNP0419419,0,False,False,429.44394012003187,-0.527026847874297,25,3,3,0.08,6,2,0,0,1.021
6390,CNP0015929,0,False,False,337.4195403397145,0.30115444235278804,19,5,1,0.5263157894736841,6,1,0,0,0.524
6391,CNP0427065,0,False,False,561.6234177087098,1.794715520107466,32,1,8,0.46875000000000006,9,4,1,0,1.075999999999999
6392,CNP0164020,0,False,False,250.33394981869554,2.262991906786545,15,0,3,0.8,3,1,0,0,1.7570000000000001
6393,CNP0167318,0,False,False,530.6508279848782,2.257928381295235,30,0,8,0.766666666666666,8,4,1,0,0.128999999999999
6394,CNP0335883,0,False,False,644.8365547435246,1.989459167094724,37,0,9,0.729729729729729,9,2,2,1,4.920999999999999
6395,CNP0341636,0,False,False,622.701682504035,2.4820848561690703,32,0,12,0.8125,12,6,3,0,1.613
6396,CNP0230100,0,False,False,402.43684900187026,2.005789272008016,19,0,9,0.7894736842105261,9,4,0,0,-0.7339999999999991
6397,CNP0383374,0,False,False,175.18433881448692,-0.15595959647979302,10,1,2,0.1,3,1,0,0,0.5740000000000001
6398,CNP0008203,0,False,False,624.7240992412451,1.3410692527605321,37,2,7,0.40540540540540504,9,3,2,0,1.551999999999998
6399,CNP0316733,0,False,False,658.6477022253553,1.633342503200749,33,0,14,0.5454545454545451,14,6,3,0,-0.48199999999999904
6400,CNP0259743,1,True,False,1169.35028059656,2.49056992448259,59,0,23,0.847457627118644,23,11,4,0,4.103
6401,CNP0160655,0,False,False,380.6069042938769,2.274860939741021,27,0,1,0.74074074074074,1,0,1,0,10.459000000000005
6402,CNP0138135,0,False,False,250.33394981869554,2.104043044598584,15,0,3,0.8,3,2,0,0,3.323
6403,CNP0126558,0,False,False,240.38218941408087,1.567881236404691,15,0,2,0.8,2,0,2,0,5.880000000000001
6404,CNP0191660,0,False,False,638.9165573542132,2.522999994463436,37,0,8,0.9189189189189191,8,4,3,0,8.124999999999998
6405,CNP0022606,0,False,False,393.39346241419287,0.184369641635894,21,3,5,0.28571428571428503,8,0,0,0,0.160999999999999
6406,CNP0397014,0,False,False,166.2189741965019,1.515485549202769,13,0,0,0.07692307692307601,0,0,0,0,4.824000000000001
6407,CNP0007263,0,False,False,336.38515420905594,0.21776340615876602,20,2,3,0.30000000000000004,5,0,0,0,1.722
6408,CNP0437556,0,False,False,220.26483350216483,1.06555008475229,13,0,3,0.461538461538461,3,1,0,0,1.562
6409,CNP0437557,0,False,False,464.55766997733474,0.534638592019776,26,4,4,0.423076923076923,8,3,0,0,-0.024999999999999002
6410,CNP0172001,0,False,False,842.9632463663553,1.810316003407107,39,0,19,0.9743589743589741,19,10,4,0,2.117999999999999
6411,CNP0411389,0,False,False,537.5222891255195,0.309508633541824,26,5,8,0.269230769230769,13,3,2,0,0.5899999999999991
6412,CNP0386612,0,False,False,372.4372626846875,0.87055296278948,20,4,2,0.55,4,1,0,0,2.441
6413,CNP0257494,0,False,False,111.09889631524375,0.475711913996165,5,1,2,0.2,3,0,0,0,0.013000000000000001
6414,CNP0214756,0,False,False,212.24276663615825,1.350127798458662,11,0,4,0.45454545454545403,4,2,0,0,0.7090000000000001
6415,CNP0125123,0,False,False,1018.4143191374535,2.022247118331154,63,3,8,0.746031746031746,11,8,5,0,6.8000000000000025
6416,CNP0146116,0,False,False,1889.2934869120384,2.174915469899198,82,0,53,0.134146341463414,53,32,5,0,8.073
6417,CNP0206373,1,False,True,570.7595234448597,1.551173723820115,30,2,8,0.833333333333333,10,4,3,0,5.675000000000001
6418,CNP0188639,0,False,False,394.37332297126386,1.535008928193033,19,0,9,0.47368421052631504,9,4,0,0,-0.788
6419,CNP0386499,0,False,False,429.4224045148423,0.391148575521763,25,1,6,0.12,7,2,0,0,1.364
6420,CNP0213241,0,False,False,1029.0988077810748,1.328995711979513,55,6,14,0.4,20,14,4,0,-2.42
6421,CNP0437558,0,False,False,203.23757362336605,0.12077084143775901,12,1,2,0.33333333333333304,3,0,0,0,1.176
6422,CNP0145701,0,False,False,334.04646218428644,0.30317820179571603,12,0,1,0.416666666666666,1,0,0,0,3.371
6423,CNP0220264,0,False,False,320.4239428563717,2.307679177810163,19,0,4,0.7894736842105261,4,2,0,0,4.385999999999999
6424,CNP0367479,0,False,False,670.5787813325289,0.201359739240832,30,4,14,0.36666666666666603,18,7,4,0,-4.194999999999999
6425,CNP0437559,0,False,False,607.7183843296426,1.7258298493787771,33,4,7,0.8484848484848481,9,4,2,0,1.5919999999999992
6426,CNP0302142,0,False,False,302.3720936160581,0.456520856352687,16,4,2,0.5,6,2,0,0,1.025
6427,CNP0312528,0,False,False,388.4533255819524,1.887582870586535,19,0,8,0.842105263157894,8,5,0,0,-1.078
6428,CNP0010732,0,False,False,348.40242128527314,0.41553206102210805,19,6,1,0.31578947368421,7,1,0,0,2.152
6429,CNP0310108,0,False,False,490.71613923277636,2.324007817255907,30,0,5,0.9,5,3,0,0,4.372000000000001
6430,CNP0423766,0,False,False,448.5500990504141,2.385037965444142,25,0,7,0.72,7,3,0,0,4.096999999999999
6431,CNP0153642,0,False,False,498.5658301606959,1.585223211390631,28,0,8,0.42857142857142805,8,5,0,0,3.2769999999999992
6432,CNP0427066,0,False,False,370.48113313125316,2.465208455945419,20,0,6,0.9,6,6,1,0,0.799999999999999
6433,CNP0131643,0,False,False,1512.9183506070535,1.20143190436077,79,13,16,0.7215189873417721,29,4,4,0,5.691999999999997
6434,CNP0437560,0,False,False,1128.3642445472542,1.588544876350301,65,9,9,0.49230769230769206,18,10,5,1,6.888000000000001
6435,CNP0409153,0,False,False,389.3726700784178,0.7826476909399921,21,2,0,0.5238095238095231,2,0,1,0,5.159000000000001
6436,CNP0386540,0,False,False,314.3557506823506,1.541372238176932,14,0,6,0.5,6,2,0,0,-1.229
6437,CNP0319896,0,False,False,698.8824140491874,2.8634358298511122,37,0,12,0.972972972972973,12,9,3,0,3.491999999999999
6438,CNP0427068,0,False,False,1313.608389261452,2.7617970864724732,67,2,23,0.686567164179104,25,22,4,0,-0.798000000000001
6439,CNP0080481,0,False,False,386.4390788942228,1.220283152180701,22,0,6,0.36363636363636304,6,1,0,0,3.36
6440,CNP0396656,0,False,False,405.44565747558056,0.6695098714290431,20,3,6,0.5,9,1,0,0,1.082
6441,CNP0360929,0,False,False,390.4551946680964,0.014443038392907,19,2,5,0.31578947368421,7,2,0,0,-0.328999999999999
6442,CNP0071713,0,False,False,308.45630094410546,1.64044243069341,19,0,3,0.7368421052631571,3,1,2,0,7.100000000000001
6443,CNP0398545,0,False,False,246.24181075751886,0.40043907570207105,8,2,5,0.25,7,3,0,0,-1.911
6444,CNP0117971,0,False,False,218.67925745608107,-0.13632406953460302,13,0,1,0.07692307692307601,1,1,0,0,1.494
6445,CNP0294897,0,False,False,652.780599639839,0.88770239052372,38,4,6,0.39473684210526305,10,3,1,0,3.452999999999999
6446,CNP0182119,0,False,False,438.4259627077124,3.031137321022507,21,0,10,0.6190476190476191,10,5,0,0,-2.593000000000002
6447,CNP0186620,0,False,False,446.6204055118061,2.970332250147737,27,0,5,0.925925925925925,5,3,0,1,4.199
6448,CNP0135652,0,False,False,474.5890871715637,1.737971080571175,30,0,5,0.4,5,2,1,0,5.219000000000002
6449,CNP0064799,0,False,False,389.2401225351379,0.222070550872967,19,0,4,0.210526315789473,4,0,0,0,3.105
6450,CNP0237832,0,False,False,360.48954838196084,0.883352044382342,25,0,2,0.24,2,1,1,0,5.281000000000001
6451,CNP0310591,0,False,False,302.45175040567244,1.867641303245442,20,0,2,0.6000000000000001,2,0,0,0,3.401
6452,CNP0214563,0,False,False,252.34983132634713,2.01660888046853,15,0,3,0.6666666666666661,3,2,0,0,3.408999999999999
6453,CNP0437561,0,False,False,916.1547751264737,1.529983535122894,58,3,7,0.448275862068965,10,6,3,1,8.167000000000002
6454,CNP0390880,0,False,False,308.3368198098134,-0.995328174713837,20,4,0,0.0,4,0,0,0,0.47600000000000003
6455,CNP0155077,0,False,False,458.8796538719235,1.712829288442102,8,0,7,0.875,7,4,0,0,1.399999999999999
6456,CNP0361720,0,False,False,480.5074497409532,1.155883935080863,27,0,8,0.259259259259259,8,4,0,0,4.327999999999998
6457,CNP0212920,0,False,False,404.3698121803223,1.580671371061251,23,0,7,0.17391304347826,7,2,0,0,-0.229999999999999
6458,CNP0336541,0,False,False,370.4827679511752,1.496957986806324,23,0,4,0.565217391304347,4,0,0,0,4.989000000000001
6459,CNP0223083,0,False,False,148.20205294135891,1.2843535111101851,10,0,1,0.4,1,1,0,0,2.046
6460,CNP0397679,0,False,False,382.36258707447587,2.068363481547937,18,0,9,0.44444444444444403,9,4,0,0,-0.34399999999999903
6461,CNP0437562,0,False,False,772.9708769369183,1.760494389186115,44,4,8,0.6136363636363631,12,7,4,0,1.516999999999999
6462,CNP0216149,1,True,False,1000.2184867146648,2.077356658839984,51,1,18,0.8431372549019601,19,4,3,0,2.428
6463,CNP0032602,0,False,False,352.4087402900028,-0.10751697972138301,19,2,3,0.157894736842105,5,2,0,0,1.428999999999999
6464,CNP0175033,0,False,False,350.44996518838065,1.906595552222315,20,0,5,0.7000000000000001,5,2,0,0,2.351
6465,CNP0172557,0,False,False,333.3845117346968,0.40450084052196206,20,3,2,0.25,5,3,0,0,2.102
6466,CNP0293354,0,False,False,222.23925584521666,2.01839545520756,15,0,2,0.133333333333333,2,0,0,0,4.19
6467,CNP0423214,0,False,False,442.3733964216291,-0.12111601208343901,21,3,1,0.23809523809523803,4,1,0,0,3.373
6468,CNP0277152,0,False,False,145.1566816625559,0.8501896581208521,6,1,3,0.6666666666666661,4,1,0,0,-0.6940000000000001
6469,CNP0003972,0,False,False,502.4865584637663,-0.074845842337452,25,4,4,0.32,8,2,1,0,0.41800000000000004
6470,CNP0067873,0,False,False,276.12861030195734,-0.445402573371517,13,1,1,0.07692307692307601,2,0,0,0,1.920999999999999
6471,CNP0437563,0,False,False,1265.619979348147,1.7057042833690792,78,4,11,0.48717948717948706,15,12,5,0,10.589000000000002
6472,CNP0353937,0,False,False,711.8429829275125,1.2951073731991891,38,3,10,0.5789473684210521,13,3,3,0,3.539999999999999
6473,CNP0132061,0,False,False,416.4651012262318,1.757339178014371,23,0,7,0.43478260869565205,7,2,0,0,3.809999999999998
6474,CNP0084648,0,False,False,883.4183325725626,1.850445364178809,57,0,6,0.8070175438596491,6,0,3,0,25.017999999999997
6475,CNP0159300,0,False,False,523.2159592386131,-0.061229487197022,25,1,2,0.2,3,0,1,0,3.188
6476,CNP0178617,0,False,False,291.3859470807849,1.541598888728391,17,1,3,0.647058823529411,4,3,0,0,-0.352
6477,CNP0159453,0,False,False,527.7363734795625,1.585664564142729,32,1,5,0.6875,6,1,3,0,5.266000000000001
6478,CNP0399096,0,False,False,483.898569282073,1.052504781829374,25,1,7,0.32,8,2,0,1,1.096
6479,CNP0330580,0,False,False,657.8816767709711,2.26442685316429,37,3,7,0.7837837837837831,10,6,3,0,3.006
6480,CNP0333418,0,False,False,518.7262800571337,2.5858517867355513,31,0,6,0.9032258064516121,6,4,2,0,6.139
6481,CNP0260124,1,True,False,620.7288949809051,2.07687420003026,33,0,11,0.7272727272727271,11,2,3,0,3.248999999999999
6482,CNP0380824,0,False,False,399.4809353319548,1.2602387290062609,23,1,5,0.565217391304347,6,1,0,0,2.8819999999999992
6483,CNP0036059,0,False,False,454.5869967415758,0.7690403224111421,24,4,3,0.45833333333333304,7,3,0,0,0.17999999999999902
6484,CNP0238043,0,False,False,303.31539136803656,1.3227935724478082,11,5,5,0.636363636363636,10,7,2,0,-3.7510000000000003
6485,CNP0136504,0,False,False,341.36511538597415,0.742878080304977,17,5,3,0.35294117647058804,6,2,0,0,0.10299999999999901
6486,CNP0335640,0,False,False,389.4478873679334,0.57297582009295,23,3,3,0.30434782608695604,6,2,0,0,0.9939999999999991
6487,CNP0395756,0,False,False,324.34959434322116,0.03718723009257,19,2,2,0.26315789473684204,4,0,0,0,0.199
6488,CNP0366409,0,False,False,407.589190167005,0.752995872649697,27,1,2,0.518518518518518,3,0,1,0,5.259
6489,CNP0305531,0,False,False,166.13768258696552,-0.330081080536394,6,4,2,0.16666666666666602,6,2,0,0,0.323
6490,CNP0376980,0,False,False,516.634011399712,0.435837674208548,33,4,2,0.27272727272727204,6,2,1,0,3.194
6491,CNP0343875,0,False,False,497.40892475625793,2.258674203996482,25,0,6,0.68,6,2,0,0,3.253999999999999
6492,CNP0427069,0,False,False,469.61728794386727,1.277628728920503,27,3,4,0.555555555555555,7,4,0,0,4.608
6493,CNP0328528,0,False,False,220.35102147120836,2.243590688764768,15,0,1,0.7333333333333331,1,0,0,0,3.539999999999999
6494,CNP0144209,0,False,False,302.45175040567244,2.32418907987024,20,0,2,0.75,2,1,1,0,6.372
6495,CNP0355457,0,False,False,386.5252668632663,1.949579506138058,24,0,4,0.45833333333333304,4,3,2,0,8.844000000000005
6496,CNP0417362,0,False,False,472.44065407050283,0.348129217108037,21,0,12,0.5714285714285711,12,7,2,0,-1.4279999999999982
6497,CNP0314835,0,False,False,218.25874876365702,-0.30194525873000605,10,6,0,0.7000000000000001,6,0,0,0,1.471
6498,CNP0423347,0,False,False,166.21733937657987,2.054048289011101,10,0,2,0.7000000000000001,2,0,0,0,1.047999999999999
6499,CNP0152637,0,False,False,431.5277395812521,0.9979218511434521,26,3,3,0.384615384615384,6,2,0,0,3.917
6500,CNP0170875,0,False,False,260.3337046174686,-0.378092227157148,18,2,0,0.11111111111111101,2,0,0,0,4.515000000000001
6501,CNP0437564,0,False,False,375.46109835830083,0.535122082319727,24,1,3,0.25,4,2,0,0,2.027
6502,CNP0401150,0,False,False,333.38287691477467,0.289130120214438,17,3,4,0.47058823529411703,7,1,0,0,0.36999999999999905
6503,CNP0104717,0,False,False,246.2590928188706,0.97345012417133,14,0,4,0.14285714285714202,4,3,0,0,1.803
6504,CNP0049832,0,False,False,229.7101287456686,-0.500533142590329,9,5,0,0.6666666666666661,5,1,0,0,1.312
